Item_MRP,Item_Weight,Item_Outlet_Sales
154.4998,14.5,1691.7978
80.196,9.5,2157.192
196.8768,19.85,2561.9984
119.7756,8.655,2059.9852
109.2886,10.195,1334.2632
248.375,NA,10236.675
51.464,14,692.432
114.0176,8.39,1488.7288
228.9694,11.65,6622.7126
260.4594,14.5,3139.9128
65.8826,NA,1614.565
38.319,18.2,585.904
169.379,NA,5602.707
117.1808,10.85,703.0848
77.2986,17.25,1012.6818
261.2936,13.65,3131.9232
65.4826,12.15,258.3304
176.1054,13.1,4027.4242
176.037,13.6,352.874
152.2366,20.1,2418.1856
257.6646,16.35,2061.3168
144.476,NA,146.476
263.991,6.235,4207.856
65.8168,8.42,830.9184
144.3102,NA,145.8102
78.796,9.5,1198.44
86.0198,12.5,87.2198
102.199,12.6,1960.781
147.476,16.85,2929.52
189.3556,NA,2253.0672
39.8506,6.635,75.9012
157.663,20.2,2190.482
140.2496,14.1,1693.7952
145.676,15.15,3661.9
37.9532,13.65,862.8768
94.0462,NA,1850.924
177.837,NA,6351.732
102.1016,NA,3542.056
151.9708,12.15,3611.2992
172.8396,NA,7152.0236
262.191,13.5,6048.793
145.9102,17.5,2187.153
189.453,NA,759.012
145.2444,7.85,1451.444
159.692,9.695,958.752
256.4304,17.5,1808.3128
83.1566,9.195,1099.2358
106.028,NA,1810.976
143.4786,21.1,2311.6576
146.5076,10.195,1330.2684
93.8436,17.85,1418.154
167.1132,15.6,2874.9244
182.1318,16.1,2345.6134
151.6708,13.3,3912.2408
45.9428,12.85,1274.3412
171.808,11.5,5712.564
166.4474,16.25,5390.3168
54.0614,14.65,1160.4894
177.4686,13.15,5510.8266
42.0138,8.895,568.5932
181.366,15.7,179.766
35.7532,16.75,143.8128
114.4176,10.3,2633.9048
257.1646,8.05,6183.9504
246.6802,18.6,2702.4822
193.4478,20.75,4843.695
37.0874,13.5,952.7598
142.0154,8.18,1985.4156
173.3764,17.25,2061.3168
35.519,20,1025.332
96.2068,16.5,3013.4108
49.8008,9.8,809.6128
76.0986,17.25,623.1888
218.7166,15.85,1088.583
108.4254,NA,217.0508
172.6422,18,2931.5174
207.5638,NA,4555.4036
46.2086,16,490.6946
111.686,4.59,1584.604
97.2726,11.85,782.9808
173.7054,NA,5778.4782
174.0422,NA,5173.266
220.7456,18.2,4420.912
255.5698,7.825,1522.0188
232.73,NA,932.12
113.3544,8.895,1006.6896
148.6418,18.5,1765.7016
157.463,14.85,2503.408
187.8898,NA,7296.5022
110.1544,7.51,2684.5056
111.9518,15.6,2163.1842
154.3998,8.02,3383.5956
124.4046,11,2241.0828
181.166,NA,3415.554
264.391,17.5,5259.82
193.8452,7.235,1957.452
126.4046,NA,5353.6978
125.6678,NA,4832.3764
81.0618,18,1450.1124
189.0846,16.1,5350.3688
155.2656,7.475,2934.8464
178.7318,16.5,360.8636
49.8008,11.35,708.4112
95.441,16.1,2220.443
83.1566,18.7,1606.5754
96.641,8.645,868.869
147.1392,17.1,2237.088
36.9874,9.8,705.748
75.2328,NA,1544.656
242.9854,NA,6767.1912
213.7192,15.25,1078.596
236.5248,10.5,4029.4216
170.379,5.82,1018.674
263.2226,10,3700.5164
103.1016,5.5,2024.032
191.9504,18.35,767.0016
211.02440000000001,19,1482.0708
67.5142,6.71,593.2278
88.254,10.3,1125.202
222.7746,18.35,1570.6222
90.9172,13.8,2141.2128
144.8128,10.5,2157.192
178.7318,20.75,3428.2042
263.7226,NA,6872.3876
117.8492,9.895,1506.0396
89.0198,NA,174.4396
59.3536,NA,122.5072
107.1622,NA,211.7244
156.7604,11.1,1901.5248
223.7088,10.1,2684.5056
147.2418,NA,294.2836
143.9812,14,1139.8496
50.5008,NA,1012.016
139.9838,9.395,1966.7732
256.1646,NA,7472.2734
142.2496,NA,2399.5432
110.0912,6.13,1637.868
51.1324,8.5,1350.2424
178.1344,NA,3747.1224
114.4518,9.1,1593.9252
85.3198,15.25,261.6594
179.9976,13.5,4889.6352
72.338,10.8,805.618
95.3752,15.2,1438.128
164.6868,19.35,1146.5076
74.238,NA,1171.808
106.9254,11.5,3038.7112
127.302,9.8,2277.036
156.4656,7.475,2008.0528
215.685,9.8,649.155
188.353,NA,4364.319
115.3518,14.75,1821.6288
100.0016,5.5,708.4112
159.6578,17.2,3048.6982
181.3318,19.2,1443.4544
152.3998,NA,153.7998
155.763,14.85,3129.26
58.393,7.565,509.337
123.8046,18.25,3486.1288
104.799,9.6,1341.587
218.4482,7.855,4819.0604
52.2008,10.1,759.012
58.022,10.395,659.142
94.941,16.25,1737.738
115.6176,17.6,2519.3872
100.8332,15.5,1537.998
172.808,7.59,2250.404
167.2816,NA,5704.5744
119.6124,11.1,2251.7356
131.4284,NA,5404.9644
127.4362,16.1,2265.0516
246.0776,5.155,990.7104
111.586,NA,339.558
173.0738,NA,347.5476
62.8536,6.365,796.2968
152.6024,11.65,303.6048
154.463,18.25,2190.482
102.2674,11.8,2444.8176
37.619,18.2,366.19
81.1302,13.65,792.302
191.3188,8.365,1713.7692
165.2526,NA,822.263
99.8042,20.7,1488.063
180.366,17.75,2336.958
157.3972,18,778.986
177.7344,9.695,1605.9096
178.3002,6.42,2328.3026
233.9642,10.6,3717.8272
122.0756,5.03,121.1756
156.9288,7.825,1571.288
112.1518,NA,5351.0346
50.2034,17.7,1166.4816
182.295,8.235,3661.9
141.6154,11.6,3829.0158
149.1418,17.2,1177.1344
38.948,11,519.324
163.6526,19.6,1151.1682
152.6998,8.02,3383.5956
172.7764,5.365,2233.0932
101.9016,11.35,2631.2416
82.8592,NA,165.1184
51.2324,16.35,571.2564
253.4724,17.25,6040.1376
57.493,13.8,1358.232
104.499,8.485,1238.388
32.3558,11.8,169.779
122.873,15.35,2832.979
145.6102,10,2624.5836
153.3314,19.2,3257.7594
95.2436,18.6,1796.3284
130.9284,18.5,1713.7692
94.312,20.25,2982.784
119.2124,12.35,1303.6364
172.2448,14.5,2897.5616
78.367,14.8,918.804
143.9786,14,866.8716
150.4024,10.8,2884.2456
53.8614,14.65,221.0456
147.7418,NA,1618.5598
149.3734,6.65,296.9468
121.4098,6.59,241.0196
102.4016,NA,202.4032
42.9112,9.395,426.112
188.2872,19.75,2647.2208
154.463,7.56,2503.408
234.8616,20.25,2812.3392
76.3696,20.6,372.848
145.4444,6.575,2612.5992
254.1014,19.7,4845.0266
81.096,13.5,159.792
85.8198,6.28,872.198
160.2894,18.25,3235.788
106.7964,9.3,841.5712
170.6422,16.6,1379.5376
198.9426,16.35,3559.3668
251.675,10,4244.475
113.2518,NA,3415.554
118.344,7.535,3115.944
196.5084,4.92,3769.7596
108.9596,6.385,1186.4556
118.3124,18.5,1540.6612
142.3154,11.6,2552.6772
102.0016,17.35,1619.2256
60.9562,16.7,829.5868
147.7102,10.895,1166.4816
91.4462,18.35,1665.8316
193.6504,18.75,2876.256
246.1802,9.3,2702.4822
189.4872,NA,189.0872
124.873,8.26,2956.152
260.3252,12.8,8132.0812
258.3988,16.75,1541.9928
131.831,NA,3635.268
255.6672,10.895,4346.3424
93.712,16.85,466.06
169.6132,20,169.1132
225.0404,16,5851.0504
141.2496,16,2681.8424
152.234,8.93,3828.35
101.699,9.6,2373.577
39.7138,NA,1096.5726
96.9384,NA,2167.8448
85.8908,9.8,1845.5976
186.6214,9.6,1884.214
146.4076,NA,147.8076
161.421,7.945,3425.541
156.0656,7.475,1853.5872
169.7474,14.85,673.7896
173.9422,16.6,172.4422
39.2164,10.5,540.6296
113.5518,8.63,2732.4432
193.8478,21,1162.4868
82.7934,15.5,1228.401
48.2034,14.7,874.8612
157.892,13.15,1917.504
82.6276,17.7,731.0484
198.5426,NA,790.9704
123.1414,9.21,4264.449
166.0526,12.1,1480.0734
64.551,9.31,1581.275
188.2214,14.85,3014.7424
223.7062,NA,4965.5364
64.2852,6.92,438.0964
55.593,13.65,282.965
142.6496,16,1834.9448
105.628,16.35,1065.28
93.7094,NA,4189.2136
52.2298,4.88,161.7894
159.6604,6.965,3327.6684
225.6404,16,2925.5252
257.833,18.85,5382.993
156.5288,20.7,1571.288
88.5172,9.3,1427.4752
244.6144,9.695,2695.1584
39.3822,17.25,314.2576
166.1526,19.6,2960.1468
75.9328,14.3,1158.492
175.2054,12.6,3502.108
167.2158,13.1,3008.0844
125.802,NA,253.004
123.8388,17.85,866.8716
58.8878,8.905,1151.1682
133.2284,18.5,2768.3964
240.7538,20.25,3364.9532
112.7176,10.3,343.5528
151.505,17.85,2546.685
100.5332,7.21,1127.8652
34.9558,16.1,67.9116
150.8024,NA,4402.2696
89.7488,NA,1901.5248
74.5038,17.35,739.038
129.6994,10,1413.4934
185.0898,18.6,2993.4368
155.263,16.75,1721.093
160.7262,17.75,2864.2716
169.4816,9,503.3448
178.6002,6.42,3582.004
37.6532,16.75,575.2512
142.747,7.39,3149.234
243.0196,19.2,3374.2744
94.8436,NA,567.2616
144.2786,5.46,288.9572
258.3304,17.5,3358.2952
176.1396,12.3,3663.2316
220.5114,17,5321.0736
194.5794,NA,3511.4292
88.1198,19.7,1744.396
254.9698,19.6,2536.698
162.421,14.5,1957.452
172.4738,19.35,1911.5118
106.7596,9.195,4098.6648
90.2804,16.25,1653.8472
123.5388,20.7,1981.4208
38.319,20,146.476
122.1098,NA,3374.2744
199.8084,11.8,2380.9008
184.2924,11.8,1850.924
212.1586,19.1,5909.6408
145.6418,15.5,2207.127
185.3608,9.5,2021.3688
172.0422,12.85,5345.7082
171.1422,11.65,2931.5174
111.8544,15.6,1454.1072
168.4132,18.85,2874.9244
244.4486,6.865,6353.0636
227.3694,11.65,4567.388
123.473,NA,369.519
90.883,20.5,89.883
116.8466,20.35,2356.932
121.873,10.895,2463.46
147.2076,7.3,1921.4988
116.5124,11.1,1066.6116
60.2904,7.06,644.4944
99.4016,9.8,2428.8384
251.9724,9.5,2516.724
97.341,17.6,965.41
198.3084,11.8,4563.3932
226.9404,9.695,2700.4848
143.9128,16.5,1581.9408
226.7694,NA,6165.9738
34.919,9,476.047
124.5072,12.6,2450.144
115.9834,NA,345.5502
233.5984,14.35,1853.5872
193.6136,13.6,4471.5128
143.3154,13.85,1985.4156
181.9318,16.1,5954.2494
110.157,18.25,1867.569
190.6872,12.15,2269.0464
216.4508,15.35,5426.27
64.4826,NA,2518.7214
65.2168,15.35,958.752
162.9526,18.25,1151.1682
117.2492,11.8,2432.8332
147.905,9.27,1647.855
242.8512,NA,5816.4288
224.8404,12.8,1575.2828
45.206,15,792.302
42.8112,12.5,639.168
176.2712,17.35,2988.1104
84.725,7.975,1747.725
142.0154,10.5,2410.8618
82.3908,NA,3691.1952
112.5228,14.35,1989.4104
110.657,12.35,2087.283
119.1808,10.195,351.5424
148.7418,18.5,2501.4106
119.5124,11.5,829.5868
92.2488,12.5,1358.232
198.5768,NA,6897.688
72.9038,10.695,1034.6532
195.011,14.15,1964.11
114.9176,17.6,1946.7992
39.8506,NA,1480.0734
227.4062,6.215,5191.2426
96.0094,18.1,1808.9786
111.586,11.65,3395.58
185.0582,7.42,5201.2296
36.819,20,768.999
112.4544,17.75,2348.9424
54.564,14,1597.92
193.0504,15.35,2492.7552
61.5536,6.13,796.2968
226.5404,9.695,4500.808
191.5162,20.25,3078.6592
259.7962,NA,5697.9164
40.848,15.85,679.116
62.8194,19.85,928.791
172.5396,4.61,3663.2316
93.912,7.365,1304.968
242.8486,NA,3420.8804
255.933,18.85,3844.995
148.4708,NA,3761.77
196.7426,11.3,2768.3964
205.7296,7.405,4570.0512
252.9724,15.7,3020.0688
118.244,7.72,958.752
149.7734,6.65,2375.5744
84.4224,10.6,852.224
48.6034,NA,145.8102
37.5164,15.85,270.3148
36.6532,12.15,251.6724
89.4856,11.35,1142.5128
60.8536,20.1,1347.5792
204.998,15.7,5366.348
238.0248,NA,711.0744
64.2168,16.7,1661.8368
191.153,6.115,3415.554
73.9354,20.7,1655.1788
118.6098,9.8,843.5686
148.076,NA,146.476
121.9072,20.35,1347.5792
218.2166,NA,3701.1822
260.0594,6.85,6018.1662
116.5466,20.35,1885.5456
158.9578,9.195,2246.4092
158.8604,9.695,4436.8912
206.7954,NA,833.5816
85.1908,11.65,2181.1608
188.324,6.035,1491.392
221.8456,18.2,884.1824
110.4912,NA,436.7648
93.3436,7.63,1323.6104
33.2874,6.385,141.1496
187.3872,9.6,2647.2208
75.0696,20.5,149.1392
253.0356,NA,11445.102
225.4746,18.35,1346.2476
56.2614,19.6,773.6596
197.211,14.15,3731.809
55.9298,NA,107.8596
159.0262,NA,5887.6694
89.8856,17.6,351.5424
188.4214,19,2826.321
228.7352,8.42,5954.9152
195.8136,9.3,2332.9632
213.2902,19.75,4247.804
185.324,6.78,3914.904
116.2492,NA,115.8492
263.591,17.25,788.973
215.0218,15.3,1923.4962
168.279,15.7,4074.696
121.7072,17.85,2817.6656
184.2608,NA,6064.1064
104.0332,15.3,205.0664
166.9474,16.25,2863.6058
185.1266,15,2213.1192
116.1492,13.85,1274.3412
89.1856,NA,2109.2544
77.3012,13.8,1593.9252
153.9656,7.475,2625.9152
228.601,18.7,4823.721
119.244,12.5,119.844
38.3164,15.85,540.6296
169.5474,NA,4211.185
161.3578,20.75,4492.8184
168.379,5.82,1188.453
89.8856,5.785,175.7712
195.7768,13.1,4138.6128
225.1088,10.1,3579.3408
192.1162,16.75,3848.324
98.9042,NA,4960.21
208.5638,17.1,5383.6588
248.9092,7.42,2241.0828
113.7544,7.51,671.1264
179.6686,NA,177.7686
242.417,NA,486.034
181.195,19.2,2380.235
99.9358,18.6,201.0716
59.2562,7.105,651.8182
199.8084,4.92,3968.168
221.5798,11,4187.2162
84.4224,7.68,170.4448
181.3976,13.15,3078.6592
182.995,7.52,4394.28
162.1236,8.895,2577.9776
126.7704,4.805,2628.5784
112.7886,NA,222.3772
62.751,7.785,1707.777
86.0224,8.975,1278.336
262.891,NA,5522.811
182.9292,9.3,4013.4424
263.7568,10.895,7646.0472
220.9456,15,1768.3648
224.4404,12.15,5626.01
180.3976,16.7,3078.6592
257.3304,15.1,3874.956
157.7972,8.02,1713.7692
78.2644,19.35,1492.7236
119.7466,20.7,4006.7844
147.476,NA,3368.948
114.586,4.59,1245.046
95.5094,18.1,95.2094
185.1608,12.85,2388.8904000000002
34.0532,16.75,575.2512
154.463,14.85,3755.112
149.1076,8.235,1182.4608
131.3626,6.425,262.3252
83.4908,6.59,1342.2528
247.0092,NA,5478.2024
123.0414,NA,4629.9732
163.0526,6.36,1644.526
89.383,17.35,1258.362
90.5146,8.6,729.7168
96.541,17.7,2220.443
171.9448,7.6,3749.7856
48.7718,19.6,236.359
61.3194,NA,2043.3402
184.2292,9.3,1641.8628
91.4462,20.2,1943.4702
171.179,11.35,4923.591
90.3146,16.5,2554.0088
165.0842,17.1,2320.9788
53.1298,4.88,808.947
148.7076,10.195,1330.2684
223.2404,12.8,2475.4444
180.4002,NA,716.4008
258.5646,8.05,3091.9752
178.0344,20.6,1605.9096
39.9822,6.32,78.5644
131.2626,5.465,3410.2276
226.2062,18.25,677.1186
102.0332,14.5,2050.664
57.5562,15.7,829.5868
166.9184,9.6,660.4736
94.9436,20.7,1229.0668
159.9578,6.055,2727.7826
165.05,5.655,2330.3
186.424,6.78,1304.968
241.3854,NA,483.3708
244.4486,6.865,4153.9262
188.4898,6.61,187.0898
120.9756,NA,3877.6192
121.9414,12.6,1462.0968
160.3578,6.055,1765.0358
188.3898,20.2,3554.7062
168.8816,NA,167.7816
40.5138,14.15,446.7518
184.4292,16.5,3101.2964
61.0536,13.3,1898.8616
181.7634,9.195,6179.9556
207.5954,NA,6668.6528
168.6816,9,1342.2528
207.898,15.7,3095.97
128.7336,18.1,2173.1712
59.822,NA,1677.816
253.1724,15.7,5285.1204
107.1596,9.195,2804.3496
146.6076,NA,1773.6912
234.93,13.85,4660.6
61.451,20.2,126.502
172.2764,NA,171.7764
55.5588,13.65,1603.2464
238.7248,15,2133.2232
36.0848,10.695,372.848
109.157,NA,1867.569
54.864,14,319.584
210.0586,6.655,4221.172
101.199,16.5,1031.99
257.8304,9.6,1808.3128
155.8288,6.55,1099.9016
89.8804,16.25,1102.5648
179.866,15.25,2696.49
174.537,9.695,1235.059
74.7696,NA,74.5696
225.0404,16,4950.8888
218.3166,15.85,435.4332
98.241,NA,2220.443
193.9136,18.85,3110.6176
224.5062,6.215,4514.124
167.7132,NA,3889.6036
80.8618,11.8,1288.9888
90.3146,7.325,1733.0774
159.2946,10.5,1893.5352
61.9536,15.7,1225.072
124.973,NA,2463.46
63.4484,13,1043.9744
264.491,13.5,6574.775
128.9652,6.865,1679.1476
103.0306,7.785,2404.2038
46.9034,17.7,972.068
93.6462,20.2,277.6386
189.5188,7.855,1904.188
45.906,6.36,419.454
229.4352,17,4809.7392
163.5552,5.78,1787.0072
187.953,11.5,2656.542
158.1946,NA,6942.9624
147.3734,18.2,2375.5744
223.8062,18.25,4288.4178
60.4194,12.6,990.7104
195.3794,8.575,3511.4292
37.719,18.2,549.285
155.2972,8.115,311.5944
52.4324,12.65,571.2564
40.0454,NA,419.454
41.9428,8.775,1537.998
187.7556,5.94,3755.112
131.5284,18.85,1581.9408
49.2008,9.8,657.8104
238.3538,12.65,5528.1374
149.8366,20.7,2267.049
55.2614,14.65,718.3982
222.8456,NA,7073.4592
55.8956,15.85,491.3604
61.5194,17.25,1052.6298
87.4856,16,263.6568
40.2822,6.32,628.5152
86.7882,6.525,1975.4286
191.882,6.695,3861.64
157.963,14.85,2816.334
150.7392,17.1,3131.9232
115.0176,10.3,4122.6336
179.166,19.7,3056.022
73.5038,10.695,1478.076
177.1054,7.285,2626.581
127.3678,17.7,3306.3628
198.0084,18.25,793.6336
106.76220000000001,5.175,211.7244
148.705,5.635,1198.44
155.5998,6.035,153.7998
191.4846,14.8,3057.3536
111.657,18.25,1537.998
179.4318,16.1,360.8636
170.4106,16.75,513.3318
184.3924,17.7,4257.1252
208.927,8.88,7130.718
38.319,18.2,109.857
44.9744,11.15,498.0184
45.3086,20,490.6946
263.091,7.935,5522.811
110.7228,20.1,1657.842
114.7834,13.65,3455.502
36.7506,6.635,75.9012
226.1062,18.25,6771.186
66.0142,11.15,988.713
185.6608,19.5,918.804
148.2076,6.48,3399.5748
102.7648,11.15,1142.5128
125.8678,5.985,3560.6984
99.3384,7.27,2759.0752
227.5694,6.78,3653.9104
50.7666,9.195,512.666
232.8958,19.5,5608.6992
83.9908,6.59,1426.1436
229.601,7.51,6201.927
254.1014,NA,255.0014
215.0192,NA,1078.596
55.7298,NA,1024.6662
220.0798,12.5,1322.2788
123.773,17,1231.73
46.4086,NA,2007.387
53.5324,12.65,830.9184
82.7592,12.5,577.9144
184.2292,18.7,1277.0044
218.4798,11,2203.798
248.6776,NA,495.3552
40.5454,7.35,545.2902
264.5568,10.895,5536.7928
165.3184,17.2,990.7104
83.7934,15.5,1474.0812
229.4694,7.905,2055.3246
45.006,9.8,792.302
79.2276,11.6,649.8208
59.422,NA,1078.596
60.1194,NA,1114.5492
159.7894,5.825,1294.3152
196.3426,16.35,1384.1982
141.8128,14.7,1869.5664
141.9154,11.6,992.7078
155.163,16.75,2972.797
197.2742,12.5,2587.9646
253.0356,12.6,254.3356
117.6124,12.35,3910.9092
93.0804,13.35,2113.2492
165.65,NA,665.8
223.4772,NA,7116.0704
129.3336,NA,127.8336
166.85,6.63,5326.4
188.4898,6.61,4677.245
166.8816,19.6,1845.5976
234.53,13.6,6524.84
252.5724,NA,3271.7412
197.511,19.25,982.055
86.7882,NA,85.8882
168.7132,20,6426.3016
217.0824,NA,6769.8544
161.0578,20.75,481.3734
114.8834,7.235,3340.3186
36.6874,NA,1058.622
187.724,6.78,1491.392
146.3076,7.3,886.8456
188.753,12.3,3795.06
145.276,16.85,2490.092
49.8666,14.65,563.9326
123.7704,15.6,3129.26
176.2712,17.35,1230.3984
141.3154,16,3261.7542
170.9106,17,1197.7742
100.5358,11.5,2111.2518
256.5988,5.695,2055.9904
36.0848,15.2,1193.1136
126.5362,9.1,1761.7068
146.076,16.85,2636.568
65.9142,11.15,790.9704
247.4434,17,2980.1208
215.2218,7.47,3419.5488
37.3506,20.7,834.9132
173.2764,15.6,3779.0808
100.7674,17.7,814.9392
60.0194,13,1114.5492
146.3786,14,866.8716
119.044,18.85,2396.88
182.4634,15.7,1999.3974
44.0112,15.85,468.7232
94.3752,6.175,1342.2528
216.4824,NA,218.3824
48.3718,16,614.5334
158.1604,13.15,1426.1436
102.7332,16.5,1537.998
57.0614,14.65,939.4438
261.491,13.5,3418.883
50.6008,10.1,404.8064
51.4666,11.85,974.0654
161.0578,9.285,2406.867
223.5404,12.8,5626.01
260.8962,6.235,5956.9126
246.846,12.15,6404.996
44.077,NA,216.385
78.2328,12.35,1158.492
101.0016,9.195,202.4032
260.3278,16.2,2342.9502
174.6054,7.285,2976.7918
224.7088,7.05,3131.9232
109.9254,NA,108.5254
262.3594,14.5,4448.2098
75.7012,13.35,1442.1228
128.4652,11.5,2841.6344
180.666,12.1,2876.256
124.5704,11.8,1001.3632
107.4912,7.05,982.7208
195.7768,NA,3547.3824
207.0954,18.75,3125.931
196.311,19.25,3142.576
100.57,16.2,1398.18
176.0028,8.31,4427.57
73.8354,13.1,1956.1204
180.5976,13.5,3078.6592
169.679,11.15,1018.674
56.2588,7.5,687.1056
156.5946,NA,3787.0704
169.9764,15.6,2748.4224
111.1912,NA,109.1912
186.524,6.78,2609.936
141.1496,16,4516.7872
89.1172,NA,2319.6472
159.6946,10.5,3629.2758
148.8392,17.1,2087.9488
121.644,7.535,1557.972
146.6076,15.1,2364.9216
149.0076,15.1,4138.6128
264.7226,10,3171.8712
224.0746,20.85,2243.746
182.1976,16.7,724.3904
143.6444,8.315,145.1444
173.8054,NA,175.1054
258.4988,16.75,4111.9808
98.8384,NA,492.692
42.9112,12.5,1022.6688
49.9034,6.8,194.4136
149.8076,7.3,2808.3444
42.5112,15.85,852.224
56.5614,12.1,828.921
107.6596,9.195,323.5788
174.708,7.59,2942.836
34.5532,12.15,359.532
179.766,19.75,719.064
130.2626,18.85,2360.9268
211.2928,12.15,2735.1064
174.2054,13.1,3677.2134
146.7076,NA,3842.9976
100.77,NA,199.74
58.5588,7.895,171.7764
118.9098,NA,120.5098
38.9822,16.75,628.5152
198.211,16.35,2946.165
149.5392,8.21,1789.6704
58.3904,15.85,468.7232
100.47,16.2,1597.92
264.491,17.5,3681.874
107.4622,NA,317.5866
198.1426,13.65,1977.426
88.9856,11.35,1230.3984
191.1504,10.8,4410.2592
211.8218,7.47,1496.0526
126.402,19.85,1012.016
113.6176,8.39,2862.94
239.2222,10.8,6692.6216
140.2838,15,1404.838
176.7712,17.35,2812.3392
198.8084,14.1,992.042
226.6062,19.2,5191.2426
78.067,15.6,1148.505
124.1072,NA,245.0144
154.134,20.5,2909.546
122.3072,NA,122.5072
41.4454,10.6,1468.089
143.3786,15.1,1733.7432
264.691,7.035,5785.802
142.4154,16,1985.4156
262.6936,13.65,4175.8976
246.7144,18.85,6615.3888
190.353,6.115,569.259
196.5768,8.96,2759.0752
165.9526,19.6,2631.2416
182.2634,9.195,363.5268
52.7956,8.97,1037.3164
117.1124,12.35,355.5372
183.9292,9.3,3283.7256
162.421,17.7,1468.089
111.9518,7.27,1138.518
92.8436,20.7,189.0872
32.8558,16.1,339.558
78.8644,NA,314.2576
193.3478,20.75,6006.1818
123.6046,20.2,2988.1104
98.5726,5.51,1761.7068
129.0678,20.2,3560.6984
48.5034,14.7,874.8612
168.5132,20,2874.9244
112.986,17.1,113.186
132.6626,11.5,262.3252
104.4648,11.15,2181.1608
43.3454,16.2,503.3448
76.0328,16.1,1853.5872
191.2162,NA,7504.2318
59.4904,15,644.4944
263.0252,12.8,2885.5772
125.2678,5.985,1017.3424
120.3098,19.35,2530.7058
109.8596,16.6,1617.894
106.26220000000001,NA,2328.9684
189.253,11.5,1328.271
207.727,8.88,209.727
177.9686,11.6,1244.3802
101.7016,9.8,1518.024
139.1838,9.395,1685.8056
193.3162,12.3,3078.6592
192.6846,16.1,2866.269
147.5418,19.1,294.2836
174.0422,8.43,2069.3064
260.4594,14.5,1046.6376
184.8924,8.27,4442.2176
148.0734,7.02,1930.1542
128.0678,20,1780.3492
246.0486,7.81,7086.1094
158.6604,NA,316.9208
189.853,13.1,3415.554
216.5824,15.2,5241.1776
74.738,10.8,1025.332
50.7982,12.6,473.3838
115.015,12.15,2912.875
248.9092,7.42,5976.2208
172.4764,NA,687.1056
111.4228,6.885,2984.1156
42.177,NA,1255.033
246.446,20.25,3695.19
214.0218,15.3,1068.609
122.4414,9.21,1583.9382
220.4798,15.6,661.1394
62.7168,15.35,958.752
190.3872,12.15,2836.308
164.0552,NA,5523.4768
50.3034,11.395,972.068
111.9886,17.1,3002.0922
119.044,18.85,1198.44
251.9698,19.6,4566.0564
258.1962,11.3,4402.9354
255.3698,NA,4819.7262
260.7252,5.785,6033.4796
257.633,5.82,1537.998
168.0816,9,2181.1608
139.1838,NA,4916.933
59.2588,7.895,801.6232
247.4802,13.8,1474.0812
238.7538,5.44,3605.307
109.8912,16.7,873.5296
46.9376,19.85,575.2512
49.0008,10.395,860.2136
40.5138,NA,40.6138
87.7882,NA,515.3292
237.9248,15.1,2133.2232
121.2756,20.5,2181.1608
124.9704,15.6,2253.0672
39.9822,16.75,746.3618
104.9622,10.85,1482.0708
98.6726,16.2,1272.3438
116.6466,7.72,117.8466
120.044,NA,4434.228
180.466,5.785,719.064
181.6318,NA,1263.0226
216.3824,15.2,6114.7072
196.3768,13.1,2167.8448
41.0822,6.32,942.7728
124.902,17.85,1897.53
101.2016,NA,2631.2416
141.7154,13.85,2978.1234
147.3102,5.78,2332.9632
62.1194,NA,123.8388
108.5228,6.885,1989.4104
216.0192,8.42,2372.9112
94.6436,7.63,1607.2412
80.896,10.5,958.752
197.7768,7.575,197.0768
81.396,13.5,1198.44
120.244,12.15,2277.036
197.7742,5.405,796.2968
262.291,NA,525.982
208.7638,7.435,3105.957
127.0994,4.635,2826.9868
197.7768,8.96,3153.2288
191.9504,18.35,5369.0112
173.5422,11.65,3448.844
121.3098,10.5,1446.1176
140.7812,7.39,1567.2932
154.5314,NA,1396.1826
215.7192,14,1078.596
145.8102,18.5,291.6204
79.6302,13.65,554.6114
244.1828,14.15,731.0484
225.6088,10.1,4250.4672
117.615,10.1,1514.695
115.0492,13.85,4054.722
178.5318,13.1,3067.3406
104.828,18.75,2343.616
52.064,14,852.224
192.8846,16.1,5350.3688
179.9002,NA,4119.3046
141.7154,NA,425.4462
119.8124,12.35,2133.2232
215.0876,20.7,5145.3024
62.7826,7.825,1162.4868
53.6614,NA,165.7842
222.0114,12.1,3547.3824
123.1756,NA,1211.756
162.4552,14.65,2274.3728
177.237,NA,4763.799
238.188,20.75,5033.448
65.0142,11.15,1120.5414
144.3444,12.1,2612.5992
168.3474,11.6,4548.0798
173.7422,17.6,5863.0348
127.9678,NA,254.3356
108.9254,NA,2713.135
54.0272,10.65,447.4176
86.2882,18.35,1631.8758
241.3512,7.35,5331.7264
